MeasureItem	Month	Year	Category	Country	MeasureItemID	CreationDate	Representativity	ProvidedValue	ProvidedValueCode
Monthly Domestic Values	2	2019	Fossil Brown coal/Lignite	BA	B02	2024-05-29 11:56:05	100	178.5119100	
Monthly Domestic Values	8	2019	Fossil Brown coal/Lignite	BA	B02	2024-05-29 11:56:05	100	198.0231200	
Monthly Domestic Values	3	2019	Wind Onshore	HR	B19	2024-05-29 11:56:05	100	155.6320900	
Monthly Domestic Values	3	2019	Other renewable	ME	B15	2024-05-29 11:56:05	100	0.0000000	
Monthly Domestic Values	9	2019	Other renewable	ME	B15	2024-05-29 11:56:05	100	0.0000000	
Monthly Domestic Values	12	2019	Wind Onshore	AT	B19	2024-05-29 11:56:05	100	873.1520000	
Monthly Domestic Values	3	2019	Wind Onshore	PL	B19	2024-05-29 11:56:05	100	1801.0678900	
Monthly Domestic Values	12	2019	Other renewable	CZ	B15	2024-05-29 11:56:05	100	206.0242300	
Monthly Domestic Values	4	2019	Hydro Pumped Storage	AT	B10	2024-05-29 11:56:05	100	374.3554000	
Monthly Domestic Values	2	2019	Fossil Oil	MK	B06	2024-05-29 11:56:05	100	0.0000000	
Monthly Domestic Values	8	2019	Fossil Oil	MK	B06	2024-05-29 11:56:05	100	0.0000000	
Monthly Domestic Values	10	2019	Fossil Peat	IE	B08	2024-05-29 11:56:05	100	209.7101650	
Monthly Domestic Values	11	2019	Wind Offshore	GB	B18	2024-05-29 11:56:05	100	2060.5137550	
Monthly Domestic Values	11	2019	Wind Offshore	NL	B18	2024-05-29 11:56:05	100	296.9585075	
Monthly Domestic Values	2	2019	Fossil Hard coal	BG	B05	2024-05-29 11:56:05	100	44.6610000	
Monthly Domestic Values	5	2019	Fossil Oil	PL	B06	2024-05-29 11:56:05	100	116.1069600	
Monthly Domestic Values	2	2019	Wind Offshore	DE	B18	2024-05-29 11:56:05	100	1935.0487950	
Monthly Domestic Values	3	2019	Fossil Gas	NO	B04	2024-05-29 11:56:05	100	264.6198300	
Monthly Domestic Values	6	2019	Hydro Water Reservoir	RS	B12	2024-05-29 11:56:05	100	58.4350000	
Monthly Domestic Values	10	2019	Fossil Gas	DK	B04	2024-05-29 11:56:05	100	219.4780900	
Monthly Domestic Values	8	2019	Fossil Gas	BE	B04	2024-05-29 11:56:05	100	1797.5730800	
Monthly Domestic Values	7	2019	Other	NO	B20	2024-05-29 11:56:05	100	5.7069300	
Monthly Domestic Values	5	2019	Other	BE	B20	2024-05-29 11:56:05	100	460.6018800	
Monthly Domestic Values	10	2019	Biomass	ES	B01	2024-05-29 11:56:05	100	252.9010000	
Monthly Domestic Values	10	2019	Biomass	FI	B01	2024-05-29 11:56:05	100	423.9405900	
Monthly Domestic Values	8	2019	Waste	CZ	B17	2024-05-29 11:56:05	100	18.1216200	
Monthly Domestic Values	2	2019	Fossil Brown coal/Lignite	SI	B02	2024-05-29 11:56:05	100	355.3014700	
Monthly Domestic Values	8	2019	Fossil Oil	ES	B06	2024-05-29 11:56:05	100	176.7740000	
Monthly Domestic Values	2	2019	Hydro Water Reservoir	DE	B12	2024-05-29 11:56:05	100	56.7970800	
Monthly Domestic Values	9	2019	Wind Onshore	LV	B19	2024-05-29 11:56:05	100	11.7770000	
Monthly Domestic Values	7	2019	Other renewable	SK	B15	2024-05-29 11:56:05	100	45.3049000	
Monthly Domestic Values	10	2019	Wind Onshore	NL	B19	2024-05-29 11:56:05	100	275.0479500	
Monthly Domestic Values	7	2019	Wind Onshore	BG	B19	2024-05-29 11:56:05	100	55.8860000	
Monthly Domestic Values	5	2019	Solar	AT	B16	2024-05-29 11:56:05	100	71.6080000	
Monthly Domestic Values	4	2019	Other	AT	B20	2024-05-29 11:56:05	100	15.8400000	
Monthly Domestic Values	5	2019	Solar	GB	B16	2024-05-29 11:56:05	100	1505.0910000	
Monthly Domestic Values	11	2019	Solar	DE	B16	2024-05-29 11:56:05	100	1048.3375575	
Monthly Domestic Values	3	2019	Hydro Run-of-river and poundage	SI	B11	2024-05-29 11:56:05	100	255.9043600	
Monthly Domestic Values	9	2019	Hydro Run-of-river and poundage	RS	B11	2024-05-29 11:56:05	100	439.7540000	
Monthly Domestic Values	2	2019	Biomass	SI	B01	2024-05-29 11:56:05	100	7.6948200	
Monthly Domestic Values	12	2019	Fossil Hard coal	DE	B05	2024-05-29 11:56:05	100	3652.3354600	
Monthly Domestic Values	4	2019	Fossil Hard coal	PL	B05	2024-05-29 11:56:05	100	5869.1842000	
Monthly Domestic Values	10	2019	Fossil Hard coal	FI	B05	2024-05-29 11:56:05	100	398.1633300	
Monthly Domestic Values	10	2019	Waste	SI	B17	2024-05-29 11:56:05	100	6.7406200	
Monthly Domestic Values	3	2019	Waste	DK	B17	2024-05-29 11:56:05	100	107.1896700	
Monthly Domestic Values	6	2019	Hydro Run-of-river and poundage	AT	B11	2024-05-29 11:56:05	100	3379.4737000	
Monthly Domestic Values	12	2019	Other	GB	B20	2024-05-29 11:56:05	100	110.4566200	
Monthly Domestic Values	6	2019	Wind Onshore	DK	B19	2024-05-29 11:56:05	100	589.3071700	
Monthly Domestic Values	5	2019	Other renewable	ES	B15	2024-05-29 11:56:05	100	76.5680000	
Monthly Domestic Values	7	2019	Nuclear	NL	B14	2024-05-29 11:56:05	100	307.9828100	
Monthly Domestic Values	11	2019	Hydro Pumped Storage	IE	B10	2024-05-29 11:56:05	100	23.2144000	
Monthly Domestic Values	7	2019	Hydro Water Reservoir	AT	B12	2024-05-29 11:56:05	100	664.4742000	
Monthly Domestic Values	12	2019	Solar	LT	B16	2024-05-29 11:56:05	100	0.7630500	
Monthly Domestic Values	6	2019	Other	IT	B20	2024-05-29 11:56:05	100	2167.0020000	
Monthly Domestic Values	12	2019	Hydro Water Reservoir	MK	B12	2024-05-29 11:56:05	100	110.5462400	
Monthly Domestic Values	5	2019	Fossil Oil	BE	B06	2024-05-29 11:56:05	100	0.0065300	
Monthly Domestic Values	6	2019	Fossil Oil	SI	B06	2024-05-29 11:56:05	100	0.0000000	
Monthly Domestic Values	6	2019	Fossil Oil	CY	B06	2024-05-29 11:56:05	100	82.0465350	
Monthly Domestic Values	3	2019	Hydro Water Reservoir	ME	B12	2024-05-29 11:56:05	100	92.8492100	
Monthly Domestic Values	10	2019	Fossil Peat	FI	B08	2024-05-29 11:56:05	100	419.5142700	
Monthly Domestic Values	10	2019	Hydro Water Reservoir	HU	B12	2024-05-29 11:56:05	100	5.1513600	
Monthly Domestic Values	1	2019	Wind Onshore	IT	B19	2024-05-29 11:56:05	100	2354.8980000	
Monthly Domestic Values	12	2019	Other renewable	FI	B15	2024-05-29 11:56:05	100	17.6820800	
Monthly Domestic Values	6	2019	Wind Onshore	BA	B19	2024-05-29 11:56:05	100	9.4203000	
Monthly Domestic Values	9	2019	Hydro Run-of-river and poundage	BE	B11	2024-05-29 11:56:05	100	1.7412000	
Monthly Domestic Values	2	2019	Hydro Run-of-river and poundage	IE	B11	2024-05-29 11:56:05	100	83.5414300	
Monthly Domestic Values	11	2019	Wind Onshore	IE	B19	2024-05-29 11:56:05	100	843.5133850	
Monthly Domestic Values	12	2019	Wind Onshore	SI	B19	2024-05-29 11:56:05	100	0.6534700	
Monthly Domestic Values	12	2019	Fossil Gas	RO	B04	2024-05-29 11:56:05	100	1084.7216600	
Monthly Domestic Values	6	2019	Solar	CZ	B16	2024-05-29 11:56:05	100	323.9297800	
Monthly Domestic Values	6	2019	Hydro Water Reservoir	CH	B12	2024-05-29 11:56:05	100	1121.4558100	
Monthly Domestic Values	4	2019	Hydro Run-of-river and poundage	IT	B11	2024-05-29 11:56:05	100	2458.6420000	
Monthly Domestic Values	3	2019	Hydro Water Reservoir	ES	B12	2024-05-29 11:56:05	100	1570.5520000	
Monthly Domestic Values	12	2019	Hydro Pumped Storage	GB	B10	2024-05-29 11:56:05	100	171.0385000	
Monthly Domestic Values	2	2019	Biomass	HU	B01	2024-05-29 11:56:05	100	78.7217500	
Monthly Domestic Values	4	2019	Biomass	SK	B01	2024-05-29 11:56:05	100	71.2598000	
Monthly Domestic Values	4	2019	Biomass	RO	B01	2024-05-29 11:56:05	100	33.5213400	
Monthly Domestic Values	3	2019	Fossil Brown coal/Lignite	RS	B02	2024-05-29 11:56:05	100	2479.1690000	
Monthly Domestic Values	7	2019	Fossil Brown coal/Lignite	HU	B02	2024-05-29 11:56:05	100	411.3921975	
Monthly Domestic Values	4	2019	Geothermal	IT	B09	2024-05-29 11:56:05	100	473.0650000	
Monthly Domestic Values	9	2019	Wind Onshore	PT	B19	2024-05-29 11:56:05	100	898.7056000	
Monthly Domestic Values	9	2019	Hydro Run-of-river and poundage	SK	B11	2024-05-29 11:56:05	100	200.9341400	
Monthly Domestic Values	3	2019	Wind Onshore	GB	B19	2024-05-29 11:56:05	100	2914.4712900	
Monthly Domestic Values	9	2019	Fossil Oil	GB	B06	2024-05-29 11:56:05	100	0.0820550	
Monthly Domestic Values	4	2019	Fossil Gas	HU	B04	2024-05-29 11:56:05	100	435.9505075	
Monthly Domestic Values	3	2019	Fossil Coal-derived gas	ES	B03	2024-05-29 11:56:05	100	0.0000000	
Monthly Domestic Values	8	2019	Hydro Run-of-river and poundage	NO	B11	2024-05-29 11:56:05	100	835.9632200	
Monthly Domestic Values	8	2019	Other renewable	HU	B15	2024-05-29 11:56:05	100	8.1349425	
Monthly Domestic Values	2	2019	Wind Onshore	ES	B19	2024-05-29 11:56:05	100	3628.2770000	
Monthly Domestic Values	5	2019	Fossil Brown coal/Lignite	SK	B02	2024-05-29 11:56:05	100	124.2299000	
Monthly Domestic Values	1	2019	Fossil Oil	GR	B06	2024-05-29 11:56:05	100	0.0000000	
Monthly Domestic Values	7	2019	Fossil Oil	DE	B06	2024-05-29 11:56:05	100	363.7328125	
Monthly Domestic Values	12	2019	Fossil Brown coal/Lignite	BG	B02	2024-05-29 11:56:05	100	1636.5850000	
Monthly Domestic Values	5	2019	Hydro Pumped Storage	LT	B10	2024-05-29 11:56:05	100	40.3167900	
Monthly Domestic Values	9	2019	Hydro Pumped Storage	SI	B10	2024-05-29 11:56:05	100	22.3483600	
Monthly Domestic Values	2	2019	Hydro Pumped Storage	PL	B10	2024-05-29 11:56:05	100	64.9203000	
Monthly Domestic Values	3	2019	Waste	LU	B17	2024-05-29 11:56:05	100	4.6914050	
Monthly Domestic Values	11	2019	Nuclear	HU	B14	2024-05-29 11:56:05	100	1380.3462900	
Monthly Domestic Values	10	2019	Hydro Water Reservoir	LU	B12	2024-05-29 11:56:05	100	0.4388575	
Monthly Domestic Values	1	2019	Hydro Water Reservoir	MK	B12	2024-05-29 11:56:05	100	116.8807500	
Monthly Domestic Values	7	2019	Other	DE	B20	2024-05-29 11:56:05	100	216.6066050	
Monthly Domestic Values	3	2019	Hydro Run-of-river and poundage	RS	B11	2024-05-29 11:56:05	100	956.7000000	
Monthly Domestic Values	12	2019	Other	LV	B20	2024-05-29 11:56:05	100	52.9750000	
Monthly Domestic Values	11	2019	Biomass	IT	B01	2024-05-29 11:56:05	100	455.0320000	
Monthly Domestic Values	8	2019	Waste	NL	B17	2024-05-29 11:56:05	100	167.0048350	
Monthly Domestic Values	4	2019	Marine	ES	B13	2024-05-29 11:56:05	100	0.0000000	
Monthly Domestic Values	5	2019	Fossil Oil	FR	B06	2024-05-29 11:56:05	100	108.7160000	
Monthly Domestic Values	9	2019	Fossil Gas	CZ	B04	2024-05-29 11:56:05	100	571.4532800	
Monthly Domestic Values	4	2019	Fossil Gas	MK	B04	2024-05-29 11:56:05	100	0.0000000	
Monthly Domestic Values	6	2019	Nuclear	ES	B14	2024-05-29 11:56:05	100	4668.6010000	
Monthly Domestic Values	5	2019	Fossil Gas	ES	B04	2024-05-29 11:56:05	100	6105.3910000	
Monthly Domestic Values	6	2019	Fossil Hard coal	BA	B05	2024-05-29 11:56:05	100	480.2700400	
Monthly Domestic Values	2	2019	Hydro Run-of-river and poundage	CH	B11	2024-05-29 11:56:05	100	84.4162700	
Monthly Domestic Values	4	2019	Hydro Run-of-river and poundage	PL	B11	2024-05-29 11:56:05	100	128.5406900	
Monthly Domestic Values	1	2019	Biomass	ES	B01	2024-05-29 11:56:05	100	253.5510000	
Monthly Domestic Values	3	2019	Biomass	RS	B01	2024-05-29 11:56:05	100	11.1500000	
Monthly Domestic Values	12	2019	Biomass	GB	B01	2024-05-29 11:56:05	100	2000.2255000	
Monthly Domestic Values	4	2019	Biomass	NL	B01	2024-05-29 11:56:05	100	0.0000000	
Monthly Domestic Values	12	2019	Fossil Hard coal	SK	B05	2024-05-29 11:56:05	100	30.4603000	
Monthly Domestic Values	5	2019	Waste	FI	B17	2024-05-29 11:56:05	100	16.7877400	
Monthly Domestic Values	12	2019	Hydro Run-of-river and poundage	SI	B11	2024-05-29 11:56:05	100	498.9066300	
Monthly Domestic Values	4	2019	Hydro Run-of-river and poundage	HU	B11	2024-05-29 11:56:05	100	8.4516625	
Monthly Domestic Values	1	2019	Wind Onshore	HU	B19	2024-05-29 11:56:05	100	82.6444775	
Monthly Domestic Values	7	2019	Wind Onshore	HU	B19	2024-05-29 11:56:05	100	31.9179800	
Monthly Domestic Values	6	2019	Wind Onshore	AT	B19	2024-05-29 11:56:05	100	435.2560000	
Monthly Domestic Values	9	2019	Fossil Brown coal/Lignite	CZ	B02	2024-05-29 11:56:05	100	2562.3966400	
Monthly Domestic Values	10	2019	Hydro Pumped Storage	AT	B10	2024-05-29 11:56:05	100	353.1189000	
Monthly Domestic Values	9	2019	Fossil Gas	IE	B04	2024-05-29 11:56:05	100	697.2162000	
Monthly Domestic Values	9	2019	Fossil Gas	RS	B04	2024-05-29 11:56:05	100	1.4400000	
Monthly Domestic Values	3	2019	Other	CZ	B20	2024-05-29 11:56:05	100	84.1739700	
Monthly Domestic Values	11	2019	Solar	RO	B16	2024-05-29 11:56:05	100	50.1514000	
Monthly Domestic Values	3	2019	Biomass	CZ	B01	2024-05-29 11:56:05	100	149.2198400	
Monthly Domestic Values	10	2019	Biomass	SK	B01	2024-05-29 11:56:05	100	62.3243000	
Monthly Domestic Values	1	2019	Fossil Hard coal	RO	B05	2024-05-29 11:56:05	100	126.3309900	
Monthly Domestic Values	10	2019	Biomass	RO	B01	2024-05-29 11:56:05	100	44.5085700	
Monthly Domestic Values	11	2019	Biomass	HU	B01	2024-05-29 11:56:05	100	94.9939050	
Monthly Domestic Values	9	2019	Fossil Brown coal/Lignite	RS	B02	2024-05-29 11:56:05	100	1726.4400000	
Monthly Domestic Values	4	2019	Fossil Gas	RO	B04	2024-05-29 11:56:05	100	442.8303500	
Monthly Domestic Values	6	2019	Hydro Run-of-river and poundage	BG	B11	2024-05-29 11:56:05	100	165.7550000	
Monthly Domestic Values	2	2019	Other renewable	HU	B15	2024-05-29 11:56:05	100	8.4128050	
Monthly Domestic Values	6	2019	Hydro Run-of-river and poundage	PT	B11	2024-05-29 11:56:05	100	146.9295000	
Monthly Domestic Values	1	2019	Fossil Oil	DE	B06	2024-05-29 11:56:05	100	380.7215675	
Monthly Domestic Values	6	2019	Fossil Brown coal/Lignite	BG	B02	2024-05-29 11:56:05	100	869.5420000	
Monthly Domestic Values	11	2019	Hydro Pumped Storage	LT	B10	2024-05-29 11:56:05	100	23.1532800	
Monthly Domestic Values	12	2019	Fossil Gas	NO	B04	2024-05-29 11:56:05	100	264.3904900	
Monthly Domestic Values	6	2019	Hydro Pumped Storage	BE	B10	2024-05-29 11:56:05	100	79.4537000	
Monthly Domestic Values	9	2019	Hydro Pumped Storage	BE	B10	2024-05-29 11:56:05	100	54.9741700	
Monthly Domestic Values	7	2019	Biomass	AT	B01	2024-05-29 11:56:05	100	175.2750000	
Monthly Domestic Values	8	2019	Hydro Pumped Storage	PL	B10	2024-05-29 11:56:05	100	55.2540800	
Monthly Domestic Values	11	2019	Hydro Pumped Storage	CH	B10	2024-05-29 11:56:05	100	505.5173600	
Monthly Domestic Values	5	2019	Wind Offshore	BE	B18	2024-05-29 11:56:05	100	264.7379300	
Monthly Domestic Values	6	2019	Fossil Hard coal	GB	B05	2024-05-29 11:56:05	100	65.0897950	
Monthly Domestic Values	9	2019	Waste	BG	B17	2024-05-29 11:56:05	100	2.4940000	
Monthly Domestic Values	7	2019	Wind Onshore	FI	B19	2024-05-29 11:56:05	100	284.8424600	
Monthly Domestic Values	11	2019	Wind Onshore	BE	B19	2024-05-29 11:56:05	100	277.8193400	
Monthly Domestic Values	11	2019	Wind Onshore	CZ	B19	2024-05-29 11:56:05	100	66.1783900	
Monthly Domestic Values	4	2019	Hydro Water Reservoir	LU	B12	2024-05-29 11:56:05	100	0.6390475	
Monthly Domestic Values	2	2019	Fossil Peat	EE	B08	2024-05-29 11:56:05	100	2.9917000	
Monthly Domestic Values	11	2019	Hydro Water Reservoir	BG	B12	2024-05-29 11:56:05	100	105.6940000	
Monthly Domestic Values	6	2019	Hydro Pumped Storage	BG	B10	2024-05-29 11:56:05	100	8.7530000	
Monthly Domestic Values	6	2019	Other	LV	B20	2024-05-29 11:56:05	100	43.5370000	
Monthly Domestic Values	9	2019	Other	HU	B20	2024-05-29 11:56:05	100	40.2972400	
Monthly Domestic Values	2	2019	Biomass	IT	B01	2024-05-29 11:56:05	100	356.5840000	
Monthly Domestic Values	2	2019	Biomass	DE	B01	2024-05-29 11:56:05	100	3270.5682900	
Monthly Domestic Values	4	2019	Fossil Hard coal	FI	B05	2024-05-29 11:56:05	100	347.9696400	
Monthly Domestic Values	7	2019	Marine	ES	B13	2024-05-29 11:56:05	100	0.0000000	
Monthly Domestic Values	2	2019	Fossil Oil	FR	B06	2024-05-29 11:56:05	100	179.6720000	
Monthly Domestic Values	4	2019	Hydro Pumped Storage	PT	B10	2024-05-29 11:56:05	100	267.8915000	
Monthly Domestic Values	11	2019	Fossil Coal-derived gas	IT	B03	2024-05-29 11:56:05	100	553.2290000	
Monthly Domestic Values	11	2019	Other renewable	ES	B15	2024-05-29 11:56:05	100	68.8300000	
Monthly Domestic Values	7	2019	Other renewable	HR	B15	2024-05-29 11:56:05	100	30.0180000	
Monthly Domestic Values	3	2019	Other renewable	AT	B15	2024-05-29 11:56:05	100	0.0000000	
Monthly Domestic Values	5	2019	Wind Onshore	RO	B19	2024-05-29 11:56:05	100	536.9421000	
Monthly Domestic Values	11	2019	Wind Onshore	PL	B19	2024-05-29 11:56:05	100	1345.2007700	
Monthly Domestic Values	3	2019	Nuclear	ES	B14	2024-05-29 11:56:05	100	5280.3530000	
Monthly Domestic Values	5	2019	Hydro Pumped Storage	IE	B10	2024-05-29 11:56:05	100	10.5998850	
Monthly Domestic Values	11	2019	Hydro Water Reservoir	IT	B12	2024-05-29 11:56:05	100	684.8020000	
Monthly Domestic Values	12	2019	Other	IT	B20	2024-05-29 11:56:05	100	1859.1120000	
Monthly Domestic Values	1	2019	Hydro Run-of-river and poundage	PL	B11	2024-05-29 11:56:05	100	156.1364200	
Monthly Domestic Values	12	2019	Hydro Run-of-river and poundage	AT	B11	2024-05-29 11:56:05	100	1760.6095000	
Monthly Domestic Values	4	2019	Biomass	AT	B01	2024-05-29 11:56:05	100	210.9220000	
Monthly Domestic Values	4	2019	Biomass	FR	B01	2024-05-29 11:56:05	100	239.3690000	
Monthly Domestic Values	1	2019	Geothermal	DE	B09	2024-05-29 11:56:05	100	15.5309225	
Monthly Domestic Values	4	2019	Fossil Oil	HU	B06	2024-05-29 11:56:05	100	0.2866425	
Monthly Domestic Values	2	2019	Nuclear	CH	B14	2024-05-29 11:56:05	100	2127.6924000	
Monthly Domestic Values	9	2019	Hydro Water Reservoir	ME	B12	2024-05-29 11:56:05	100	93.6349600	
Monthly Domestic Values	11	2019	Fossil Gas	IT	B04	2024-05-29 11:56:05	100	8384.8110000	
Monthly Domestic Values	12	2019	Hydro Water Reservoir	CH	B12	2024-05-29 11:56:05	100	987.9676300	
Monthly Domestic Values	7	2019	Other	FI	B20	2024-05-29 11:56:05	100	27.0379800	
Monthly Domestic Values	2	2019	Other renewable	DE	B15	2024-05-29 11:56:05	100	111.2759875	
Monthly Domestic Values	9	2019	Hydro Run-of-river and poundage	NL	B11	2024-05-29 11:56:05	100	0.0000000	
Monthly Domestic Values	5	2019	Wind Onshore	SE	B19	2024-05-29 11:56:05	100	1392.2040000	
Monthly Domestic Values	5	2019	Biomass	HU	B01	2024-05-29 11:56:05	100	67.0420050	
Monthly Domestic Values	2	2019	Fossil Hard coal	PT	B05	2024-05-29 11:56:05	100	633.3807000	
Monthly Domestic Values	8	2019	Waste	BE	B17	2024-05-29 11:56:05	100	179.6079100	
Monthly Domestic Values	11	2019	Fossil Brown coal/Lignite	ME	B02	2024-05-29 11:56:05	100	112.4679400	
Monthly Domestic Values	4	2019	Fossil Oil	GR	B06	2024-05-29 11:56:05	100	0.0000000	
Monthly Domestic Values	2	2019	Wind Offshore	DK	B18	2024-05-29 11:56:05	100	411.4484700	
Monthly Domestic Values	11	2019	Other	BE	B20	2024-05-29 11:56:05	100	545.1743200	
Monthly Domestic Values	6	2019	Wind Onshore	PT	B19	2024-05-29 11:56:05	100	795.3294000	
Monthly Domestic Values	10	2019	Fossil Gas	LT	B04	2024-05-29 11:56:05	100	38.3896600	
Monthly Domestic Values	2	2019	Geothermal	ES	B09	2024-05-29 11:56:05	100	0.0000000	
Monthly Domestic Values	4	2019	Solar	SK	B16	2024-05-29 11:56:05	100	53.3850000	
Monthly Domestic Values	1	2019	Hydro Water Reservoir	NO	B12	2024-05-29 11:56:05	100	13235.1516300	
Monthly Domestic Values	7	2019	Hydro Water Reservoir	SE	B12	2024-05-29 11:56:05	100	5026.2140000	
Monthly Domestic Values	9	2019	Hydro Run-of-river and poundage	BG	B11	2024-05-29 11:56:05	100	44.8090000	
Monthly Domestic Values	4	2019	Biomass	ES	B01	2024-05-29 11:56:05	100	168.0320000	
Monthly Domestic Values	4	2019	Waste	LT	B17	2024-05-29 11:56:05	100	13.5493600	
Monthly Domestic Values	2	2019	Waste	FI	B17	2024-05-29 11:56:05	100	21.6389900	
Monthly Domestic Values	5	2019	Fossil Gas	PL	B04	2024-05-29 11:56:05	100	893.8481900	
Monthly Domestic Values	2	2019	Fossil Oil	ES	B06	2024-05-29 11:56:05	100	178.3130000	
Monthly Domestic Values	4	2019	Hydro Water Reservoir	SK	B12	2024-05-29 11:56:05	100	24.6329200	
Monthly Domestic Values	3	2019	Other renewable	CZ	B15	2024-05-29 11:56:05	100	202.8982500	
Monthly Domestic Values	12	2019	Wind Onshore	NO	B19	2024-05-29 11:56:05	100	762.6548800	
Monthly Domestic Values	7	2019	Solar	LU	B16	2024-05-29 11:56:05	100	19.0647250	
Monthly Domestic Values	8	2019	Other	EE	B20	2024-05-29 11:56:05	100	0.0000000	
Monthly Domestic Values	11	2019	Solar	AT	B16	2024-05-29 11:56:05	100	23.8060000	
Monthly Domestic Values	5	2019	Hydro Run-of-river and poundage	FR	B11	2024-05-29 11:56:05	100	4112.7650000	
Monthly Domestic Values	9	2019	Hydro Run-of-river and poundage	SI	B11	2024-05-29 11:56:05	100	274.1589600	
Monthly Domestic Values	8	2019	Wind Onshore	IE	B19	2024-05-29 11:56:05	100	762.1593300	
Monthly Domestic Values	2	2019	Biomass	HR	B01	2024-05-29 11:56:05	100	26.8800000	
Monthly Domestic Values	6	2019	Fossil Hard coal	NL	B05	2024-05-29 11:56:05	100	856.1768400	
Monthly Domestic Values	6	2019	Waste	FR	B17	2024-05-29 11:56:05	100	136.0280000	
Monthly Domestic Values	7	2019	Fossil Hard coal	PL	B05	2024-05-29 11:56:05	100	6154.9285000	
Monthly Domestic Values	7	2019	Waste	SI	B17	2024-05-29 11:56:05	100	5.3836800	
Monthly Domestic Values	6	2019	Fossil Brown coal/Lignite	PL	B02	2024-05-29 11:56:05	100	3237.0754600	
Monthly Domestic Values	3	2019	Wind Onshore	BE	B19	2024-05-29 11:56:05	100	459.8952900	
Monthly Domestic Values	5	2019	Hydro Water Reservoir	RO	B12	2024-05-29 11:56:05	100	803.6114300	
Monthly Domestic Values	3	2019	Fossil Gas	LV	B04	2024-05-29 11:56:05	100	159.4010000	
Monthly Domestic Values	9	2019	Hydro Water Reservoir	FR	B12	2024-05-29 11:56:05	100	624.7520000	
Monthly Domestic Values	9	2019	Fossil Gas	LV	B04	2024-05-29 11:56:05	100	378.7680000	
Monthly Domestic Values	12	2019	Fossil Hard coal	BA	B05	2024-05-29 11:56:05	100	704.8663200	
Monthly Domestic Values	3	2019	Wind Onshore	DK	B19	2024-05-29 11:56:05	100	1315.5859200	
Monthly Domestic Values	5	2019	Hydro Pumped Storage	FR	B10	2024-05-29 11:56:05	100	414.4350000	
Monthly Domestic Values	3	2019	Fossil Oil	FI	B06	2024-05-29 11:56:05	100	0.8866500	
Monthly Domestic Values	1	2019	Nuclear	SI	B14	2024-05-29 11:56:05	100	509.6860700	
Monthly Domestic Values	5	2019	Waste	ES	B17	2024-05-29 11:56:05	100	188.2780000	
Monthly Domestic Values	10	2019	Fossil Gas	MK	B04	2024-05-29 11:56:05	100	66.4699400	
Monthly Domestic Values	11	2019	Waste	ES	B17	2024-05-29 11:56:05	100	199.4540000	
Monthly Domestic Values	8	2019	Biomass	PT	B01	2024-05-29 11:56:05	100	273.1689000	
Monthly Domestic Values	2	2019	Fossil Hard coal	CZ	B05	2024-05-29 11:56:05	100	280.6882900	
Monthly Domestic Values	8	2019	Fossil Hard coal	CZ	B05	2024-05-29 11:56:05	100	77.7095900	
Monthly Domestic Values	12	2019	Fossil Hard coal	RO	B05	2024-05-29 11:56:05	100	94.1400000	
Monthly Domestic Values	5	2019	Waste	CZ	B17	2024-05-29 11:56:05	100	18.0347100	
Monthly Domestic Values	9	2019	Nuclear	GB	B14	2024-05-29 11:56:05	100	4616.3555000	
Monthly Domestic Values	3	2019	Hydro Run-of-river and poundage	MK	B11	2024-05-29 11:56:05	100	0.0000000	
Monthly Domestic Values	4	2019	Other renewable	SK	B15	2024-05-29 11:56:05	100	46.0133000	
Monthly Domestic Values	8	2019	Fossil Hard coal	PT	B05	2024-05-29 11:56:05	100	84.3326000	
Monthly Domestic Values	1	2019	Fossil Oil	DK	B06	2024-05-29 11:56:05	100	28.4134000	
Monthly Domestic Values	4	2019	Fossil Brown coal/Lignite	RO	B02	2024-05-29 11:56:05	100	1107.1620500	
Monthly Domestic Values	10	2019	Fossil Oil	GR	B06	2024-05-29 11:56:05	100	0.0000000	
Monthly Domestic Values	3	2019	Hydro Pumped Storage	SI	B10	2024-05-29 11:56:05	100	0.0000000	
Monthly Domestic Values	3	2019	Hydro Water Reservoir	RS	B12	2024-05-29 11:56:05	100	105.7480000	
Monthly Domestic Values	8	2019	Other renewable	EE	B15	2024-05-29 11:56:05	100	5.0072000	
Monthly Domestic Values	1	2019	Fossil Gas	RS	B04	2024-05-29 11:56:05	100	1.4880000	
Monthly Domestic Values	10	2019	Other	LT	B20	2024-05-29 11:56:05	100	13.4219700	
Monthly Domestic Values	3	2019	Fossil Coal-derived gas	CZ	B03	2024-05-29 11:56:05	100	107.7617700	
Monthly Domestic Values	11	2019	Solar	BG	B16	2024-05-29 11:56:05	100	49.7280000	
Monthly Domestic Values	12	2019	Hydro Run-of-river and poundage	CZ	B11	2024-05-29 11:56:05	100	76.1387300	
Monthly Domestic Values	9	2019	Wind Onshore	SK	B19	2024-05-29 11:56:05	100	0.2291000	
Monthly Domestic Values	7	2019	Biomass	DK	B01	2024-05-29 11:56:05	100	96.9441900	
Monthly Domestic Values	3	2019	Fossil Hard coal	SK	B05	2024-05-29 11:56:05	100	45.5063000	
Monthly Domestic Values	9	2019	Waste	IT	B17	2024-05-29 11:56:05	100	32.8040000	
Monthly Domestic Values	10	2019	Waste	DE	B17	2024-05-29 11:56:05	100	588.3546600	
