MeasureItem;Year;Month;Value;ProvidedValue;AVG_Value;FromAreaCode;ToAreaCode;MeasureTime;Direction;Flag;FromAreaMemberType;ToAreaMemberType
Physical Energy & Power Flows;2021;10;201;201;201;HU;UA;Monthly Value;Import;Harmonized;M;NaM
Physical Energy & Power Flows;2021;10;179;179;179;HU;UA;Value on 3rd Wed. at 03;Export;Harmonized;M;NaM
Physical Energy & Power Flows;2021;10;155;155;155;HU;UA;Value on 3rd Wed. at 11;Export;Harmonized;M;NaM
Physical Energy & Power Flows;2021;11;194;194;194;HU;UA;Monthly Value;Import;Harmonized;M;NaM
Physical Energy & Power Flows;2021;11;265;265;265;HU;UA;Value on 3rd Wed. at 03;Import;Harmonized;M;NaM
Physical Energy & Power Flows;2021;11;196;196;196;HU;UA;Value on 3rd Wed. at 11;Import;Harmonized;M;NaM
Physical Energy & Power Flows;2021;12;337;337;337;HU;UA;Monthly Value;Import;Harmonized;M;NaM
Physical Energy & Power Flows;2021;12;636;636;636;HU;UA;Value on 3rd Wed. at 03;Import;Harmonized;M;NaM
Physical Energy & Power Flows;2021;12;482;482;482;HU;UA;Value on 3rd Wed. at 11;Import;Harmonized;M;NaM
Physical Energy & Power Flows;2021;1;57;57;57;IE;GB;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;1;38;38;38;IE;GB;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;1;0;0;0;IE;GB;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;1;528;528;528;IE;GB;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;2;105;105;105;IE;GB;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;2;48;48;48;IE;GB;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;2;500;500;500;IE;GB;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;2;0;0;0;IE;GB;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;3;69;69;69;IE;GB;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;3;112;112;112;IE;GB;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;3;10;10;10;IE;GB;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;3;320;320;320;IE;GB;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;4;9;9;9;IE;GB;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;4;93;93;93;IE;GB;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;4;0;0;0;IE;GB;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;4;163;163;163;IE;GB;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;5;36;36;36;IE;GB;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;5;169;169;169;IE;GB;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;5;73;73;73;IE;GB;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;5;530;530;530;IE;GB;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;6;13;13;13;IE;GB;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;6;71;71;71;IE;GB;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;6;0;0;0;IE;GB;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;6;0;0;0;IE;GB;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;7;0;0;0;IE;GB;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;7;240;240;240;IE;GB;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;7;394;394;394;IE;GB;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;7;530;530;530;IE;GB;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;8;20;20;20;IE;GB;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;8;68;68;68;IE;GB;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;8;0;0;0;IE;GB;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;8;445;445;445;IE;GB;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;9;17;17;17;IE;GB;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;9;51;51;51;IE;GB;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;9;0;0;0;IE;GB;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;9;1;1;1;IE;GB;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;10;39;39;39;IE;GB;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;10;77;77;77;IE;GB;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;10;530;530;530;IE;GB;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;10;518;518;518;IE;GB;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;11;60;60;60;IE;GB;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;11;52;52;52;IE;GB;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;11;80;80;80;IE;GB;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;11;0;0;0;IE;GB;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;12;106;106;106;IE;GB;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;12;9;9;9;IE;GB;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;12;435;435;435;IE;GB;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;12;0;0;0;IE;GB;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;1;0;0;0;IT;AT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;1;112;112;112;IT;AT;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;1;13;13;13;IT;AT;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;1;161;161;161;IT;AT;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;2;0;0;0;IT;AT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;2;95;95;95;IT;AT;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;2;68;68;68;IT;AT;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;2;151;151;151;IT;AT;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;3;0;0;0;IT;AT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;3;103;103;103;IT;AT;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;3;147;147;147;IT;AT;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;3;160;160;160;IT;AT;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;4;2;2;2;IT;AT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;4;76;76;76;IT;AT;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;4;37;37;37;IT;AT;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;4;16;16;16;IT;AT;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;5;0;0;0;IT;AT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;5;102;102;102;IT;AT;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;5;175;175;175;IT;AT;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;5;173;173;173;IT;AT;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;6;0;0;0;IT;AT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;6;113;113;113;IT;AT;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;6;153;153;153;IT;AT;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;6;142;142;142;IT;AT;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;7;0;0;0;IT;AT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;7;121;121;121;IT;AT;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;7;28;28;28;IT;AT;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;7;35;35;35;IT;AT;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;8;0;0;0;IT;AT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;8;124;124;124;IT;AT;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;8;136;136;136;IT;AT;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;8;135;135;135;IT;AT;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;9;0;0;0;IT;AT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;9;123;123;123;IT;AT;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;9;175;175;175;IT;AT;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;9;186;186;186;IT;AT;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;10;0;0;0;IT;AT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;10;109;109;109;IT;AT;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;10;112;112;112;IT;AT;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;10;119;119;119;IT;AT;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;11;1;1;1;IT;AT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;11;82;82;82;IT;AT;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;11;146;146;146;IT;AT;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;11;145;145;145;IT;AT;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;12;1;1;1;IT;AT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;12;91;91;91;IT;AT;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;12;13;13;13;IT;AT;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;12;174;174;174;IT;AT;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;1;36;36;36;IT;CH;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;1;1506;1506;1506;IT;CH;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;1;2023;2023;2023;IT;CH;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;1;3876;3876;3876;IT;CH;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;2;30;30;30;IT;CH;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;2;1941;1941;1941;IT;CH;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;2;3046;3046;3046;IT;CH;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;2;4524;4524;4524;IT;CH;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;3;0;0;0;IT;CH;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;3;1996;1996;1996;IT;CH;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;3;2369;2369;2369;IT;CH;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;3;1744;1744;1744;IT;CH;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;4;59;59;59;IT;CH;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;4;1164;1164;1164;IT;CH;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;4;2021;2021;2021;IT;CH;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;4;523;523;523;IT;CH;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;5;71;71;71;IT;CH;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;5;1028;1028;1028;IT;CH;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;5;2065;2065;2065;IT;CH;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;5;1584;1584;1584;IT;CH;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;6;13;13;13;IT;CH;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;6;1533;1533;1533;IT;CH;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;6;1754;1754;1754;IT;CH;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;6;2766;2766;2766;IT;CH;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;7;2167;2167;2167;IT;CH;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;7;3248;3248;3248;IT;CH;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;7;3351;3351;3351;IT;CH;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;8;0;0;0;IT;CH;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;8;1964;1964;1964;IT;CH;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;8;1525;1525;1525;IT;CH;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;8;1795;1795;1795;IT;CH;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;9;4;4;4;IT;CH;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;9;1583;1583;1583;IT;CH;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;9;2689;2689;2689;IT;CH;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;9;2053;2053;2053;IT;CH;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;10;0;0;0;IT;CH;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;10;1625;1625;1625;IT;CH;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;10;2704;2704;2704;IT;CH;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;10;1797;1797;1797;IT;CH;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;11;57;57;57;IT;CH;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;11;1088;1088;1088;IT;CH;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;11;1556;1556;1556;IT;CH;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;11;2916;2916;2916;IT;CH;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;12;108;108;108;IT;CH;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;12;1005;1005;1005;IT;CH;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;12;211;211;211;IT;CH;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;12;2503;2503;2503;IT;CH;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;1;114;114;114;IT;FR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;1;1036;1036;1036;IT;FR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;1;1514;1514;1514;IT;FR;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;1;2182;2182;2182;IT;FR;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;2;0;0;0;IT;FR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;2;1441;1441;1441;IT;FR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;2;2346;2346;2346;IT;FR;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;2;3184;3184;3184;IT;FR;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;3;0;0;0;IT;FR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;3;1218;1218;1218;IT;FR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;3;2907;2907;2907;IT;FR;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;3;2728;2728;2728;IT;FR;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;4;24;24;24;IT;FR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;4;811;811;811;IT;FR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;4;617;617;617;IT;FR;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;4;58;58;58;IT;FR;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;5;6;6;6;IT;FR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;5;1430;1430;1430;IT;FR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;5;2453;2453;2453;IT;FR;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;5;1975;1975;1975;IT;FR;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;6;0;0;0;IT;FR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;6;1505;1505;1505;IT;FR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;6;2523;2523;2523;IT;FR;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;6;1080;1080;1080;IT;FR;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;7;1805;1805;1805;IT;FR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;7;2591;2591;2591;IT;FR;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;7;1876;1876;1876;IT;FR;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;8;1393;1393;1393;IT;FR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;8;2542;2542;2542;IT;FR;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;8;1857;1857;1857;IT;FR;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;9;1477;1477;1477;IT;FR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;9;1888;1888;1888;IT;FR;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;9;1668;1668;1668;IT;FR;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;10;1657;1657;1657;IT;FR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;10;3169;3169;3169;IT;FR;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;10;2301;2301;2301;IT;FR;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;11;73;73;73;IT;FR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;11;719;719;719;IT;FR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;11;1312;1312;1312;IT;FR;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;11;1744;1744;1744;IT;FR;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;12;132;132;132;IT;FR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;12;488;488;488;IT;FR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;12;67;67;67;IT;FR;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;12;1017;1017;1017;IT;FR;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;1;50;50;50;IT;GR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;1;238;238;238;IT;GR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;1;454;454;454;IT;GR;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;1;484;484;484;IT;GR;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;2;51;51;51;IT;GR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;2;180;180;180;IT;GR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;2;493;493;493;IT;GR;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;2;488;488;488;IT;GR;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;3;54;54;54;IT;GR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;3;207;207;207;IT;GR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;3;504;504;504;IT;GR;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;3;360;360;360;IT;GR;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;4;44;44;44;IT;GR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;4;214;214;214;IT;GR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;4;509;509;509;IT;GR;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;4;383;383;383;IT;GR;Value on 3rd Wed. at 11;Export;Harmonized;M;M
